DROP VIEW
CREATE VIEW
2016-12-28,GIS,62.110001,61.889999,61.669998,62.5,1701700,2016,General Mills,Consumer Staples,Packaged Foods & Meats,1969-03-31,2016-05-29,763700000,2551800000,35,1697400000,21712300000,16782100000,16563100000,2.83,599787985.866
2016-12-28,HOLX,40.290001,39.889999,39.77,40.290001,1345000,2016,Hologic,Health Care,Health Care Equipment,2016-03-30,2016-09-24,548400000,570600000,55,330800000,7317000000,5174300000,2832700000,1.18,280338983.051
2016-12-28,MCK,142.059998,141.529999,141.169998,142.789993,686900,2016,McKesson Corp.,Health Care,Health Care Distributors,,2016-03-31,4048000000,3603000000,6,2258000000,56563000000,47639000000,190884000000,9.82,229938900.204
2016-12-28,SIG,94.18,93.699997,92.959999,94.949997,936000,2016,Signet Jewelers,Consumer Discretionary,Specialty Stores,2015-07-29,2016-01-30,137700000,703700000,37,467900000,6474400000,3413700000,6550200000,5.89,79439728.3531
2016-12-28,SYMC,24.469999,24.15,24.09,24.469999,2715400,2016,Symantec Corp.,Information Technology,Application Software,2003-03-25,2016-04-01,5983000000,467000000,83,2488000000,11767000000,8091000000,3600000000,3.71,670619946.092
2016-12-28,SYY,56.169998,55.73,55.59,56.330002,1772800,2016,Sysco Corp.,Consumer Staples,Food Distributors,1986-12-31,2016-07-02,3919300000,1739153000,18,949622000,16721804000,13242196000,50366919000,1.66,572061445.783
2016-12-27,ADI,73.809998,74.309998,73.809998,74.620003,897000,2016,Analog Devices Inc.,Information Technology,Semiconductors,,2016-10-29,921132000,1045678000,65,861664000,7970278000,2804660000,3421409000,0.96,897566666.667
2016-12-27,CTAS,116.379997,116.550003,116.019997,117,629100,2016,Cintas Corporation,Industrials,Diversified Support Services,,2016-05-31,139357000,782644000,43,693520000,4104393000,2261734000,4905458000,6.3,110082539.683
2016-12-27,DIS,104.849998,105.169998,104.779999,105.559998,3634300,2016,The Walt Disney Company,Consumer Discretionary,Broadcasting & Cable TV,1976-06-30,2016-10-01,4610000000,14868000000,46,9391000000,92033000000,48768000000,55632000000,5.76,1630381944.44
2016-12-27,FDX,191.970001,190.550003,190.509995,192.529999,952900,2016,FedEx Corporation,Industrials,Air Freight & Logistics,1980-12-31,2016-05-31,3534000000,3076000000,66,1820000000,46064000000,32280000000,50365000000,6.59,276176024.279
2016-12-27,GIS,62.32,62.200001,61.970001,62.43,1599700,2016,General Mills,Consumer Staples,Packaged Foods & Meats,1969-03-31,2016-05-29,763700000,2551800000,35,1697400000,21712300000,16782100000,16563100000,2.83,599787985.866
2016-12-27,HOLX,40.419998,40.279999,40.25,40.799999,947900,2016,Hologic,Health Care,Health Care Equipment,2016-03-30,2016-09-24,548400000,570600000,55,330800000,7317000000,5174300000,2832700000,1.18,280338983.051
2016-12-27,MCK,141.240005,142.070007,140.619995,142.889999,723800,2016,McKesson Corp.,Health Care,Health Care Distributors,,2016-03-31,4048000000,3603000000,6,2258000000,56563000000,47639000000,190884000000,9.82,229938900.204
2016-12-27,SIG,93.139999,93.709999,93.139999,95,1132400,2016,Signet Jewelers,Consumer Discretionary,Specialty Stores,2015-07-29,2016-01-30,137700000,703700000,37,467900000,6474400000,3413700000,6550200000,5.89,79439728.3531
2016-12-27,SYMC,24.200001,24.360001,24.09,24.51,4184100,2016,Symantec Corp.,Information Technology,Application Software,2003-03-25,2016-04-01,5983000000,467000000,83,2488000000,11767000000,8091000000,3600000000,3.71,670619946.092
2016-12-27,SYY,56.41,56.169998,56.040001,56.59,1545100,2016,Sysco Corp.,Consumer Staples,Food Distributors,1986-12-31,2016-07-02,3919300000,1739153000,18,949622000,16721804000,13242196000,50366919000,1.66,572061445.783
2016-12-23,ADI,73.370003,73.839996,73.339996,73.870003,1229100,2016,Analog Devices Inc.,Information Technology,Semiconductors,,2016-10-29,921132000,1045678000,65,861664000,7970278000,2804660000,3421409000,0.96,897566666.667
2016-12-23,CTAS,117.080002,116.360001,113,117.389999,2391100,2016,Cintas Corporation,Industrials,Diversified Support Services,,2016-05-31,139357000,782644000,43,693520000,4104393000,2261734000,4905458000,6.3,110082539.683
2016-12-23,DIS,105.239998,105.150002,104.75,105.339996,3231000,2016,The Walt Disney Company,Consumer Discretionary,Broadcasting & Cable TV,1976-06-30,2016-10-01,4610000000,14868000000,46,9391000000,92033000000,48768000000,55632000000,5.76,1630381944.44
2016-12-23,FDX,191.479996,191.860001,190.809998,193.020004,1656200,2016,FedEx Corporation,Industrials,Air Freight & Logistics,1980-12-31,2016-05-31,3534000000,3076000000,66,1820000000,46064000000,32280000000,50365000000,6.59,276176024.279
2016-12-23,GIS,62.459999,62.16,61.869999,62.470001,1460100,2016,General Mills,Consumer Staples,Packaged Foods & Meats,1969-03-31,2016-05-29,763700000,2551800000,35,1697400000,21712300000,16782100000,16563100000,2.83,599787985.866
2016-12-23,HOLX,40.040001,40.330002,39.990002,40.509998,1026700,2016,Hologic,Health Care,Health Care Equipment,2016-03-30,2016-09-24,548400000,570600000,55,330800000,7317000000,5174300000,2832700000,1.18,280338983.051
2016-12-23,MCK,140.770004,141.179993,140.490005,142.300003,966400,2016,McKesson Corp.,Health Care,Health Care Distributors,,2016-03-31,4048000000,3603000000,6,2258000000,56563000000,47639000000,190884000000,9.82,229938900.204
2016-12-23,SIG,93.709999,93.209999,92.650002,94.779999,948000,2016,Signet Jewelers,Consumer Discretionary,Specialty Stores,2015-07-29,2016-01-30,137700000,703700000,37,467900000,6474400000,3413700000,6550200000,5.89,79439728.3531
2016-12-23,SYMC,24.1,24.139999,24,24.24,3387400,2016,Symantec Corp.,Information Technology,Application Software,2003-03-25,2016-04-01,5983000000,467000000,83,2488000000,11767000000,8091000000,3600000000,3.71,670619946.092
2016-12-23,SYY,56.279999,56.23,56.02,56.389999,1709600,2016,Sysco Corp.,Consumer Staples,Food Distributors,1986-12-31,2016-07-02,3919300000,1739153000,18,949622000,16721804000,13242196000,50366919000,1.66,572061445.783
2016-12-22,ADI,73.889999,73.449997,73.010002,73.949997,1680600,2016,Analog Devices Inc.,Information Technology,Semiconductors,,2016-10-29,921132000,1045678000,65,861664000,7970278000,2804660000,3421409000,0.96,897566666.667
